frame_idx,start_ms,end_ms,f1,p1,f2,p2,f3,p3,f4,p4,f5,p5
275,733.33,818.67,46.9,100.0,187.5,93.56,35.2,87.89,175.8,68.55,58.6,67.6
276,736.0,821.33,46.9,100.0,187.5,88.97,35.2,84.83,58.6,65.26,175.8,64.41
277,738.67,824.0,46.9,100.0,187.5,85.59,35.2,82.47,58.6,63.06,175.8,61.42
278,741.33,826.67,46.9,100.0,187.5,83.3,35.2,80.71,58.6,61.07,175.8,59.39
279,744.0,829.33,46.9,100.0,187.5,82.07,35.2,79.41,58.6,59.16,175.8,58.01
280,746.67,832.0,46.9,100.0,187.5,81.81,35.2,78.54,175.8,57.26,58.6,57.24
281,749.33,834.67,46.9,100.0,187.5,82.58,35.2,78.31,175.8,57.14,58.6,55.41
282,752.0,837.33,46.9,100.0,187.5,84.4,35.2,78.55,175.8,57.53,58.6,53.49
283,754.67,840.0,46.9,100.0,187.5,87.09,35.2,78.98,175.8,58.46,58.6,51.12
284,757.33,842.67,46.9,100.0,187.5,90.72,35.2,79.67,175.8,60.01,58.6,48.27
285,760.0,845.33,46.9,100.0,187.5,95.35,35.2,80.85,175.8,62.39,58.6,44.97
286,762.67,848.0,187.5,100.0,46.9,99.06,35.2,81.88,175.8,65.07,58.6,40.62
287,765.33,850.67,187.5,100.0,46.9,93.13,35.2,79.13,175.8,64.97,199.2,37.64
288,768.0,853.33,187.5,100.0,46.9,87.65,35.2,76.56,175.8,65.29,199.2,40.14
289,770.67,856.0,187.5,100.0,46.9,82.81,35.2,74.32,175.8,65.86,199.2,42.01
290,773.33,858.67,187.5,100.0,46.9,78.79,35.2,72.82,175.8,66.82,199.2,43.17
291,776.0,861.33,187.5,100.0,46.9,75.94,35.2,72.05,175.8,68.22,199.2,43.57
292,778.67,864.0,187.5,100.0,46.9,74.29,35.2,71.8,175.8,69.85,199.2,43.06
293,781.33,866.67,187.5,100.0,46.9,73.9,35.2,71.96,175.8,71.85,199.2,41.8
294,784.0,869.33,187.5,100.0,46.9,74.44,175.8,73.99,35.2,72.57,199.2,39.8
295,786.67,872.0,187.5,100.0,175.8,76.09,46.9,75.44,35.2,73.78,199.2,37.23
296,789.33,874.67,187.5,100.0,175.8,78.27,46.9,77.0,35.2,75.28,140.6,37.18
297,792.0,877.33,187.5,100.0,175.8,80.27,46.9,78.94,35.2,76.7,140.6,39.6
298,794.67,880.0,187.5,100.0,175.8,82.1,46.9,81.03,35.2,78.06,140.6,42.2
299,797.33,882.67,187.5,100.0,175.8,83.56,46.9,82.91,35.2,79.44,140.6,45.02
300,800.0,885.33,187.5,100.0,175.8,84.27,46.9,84.2,35.2,80.74,140.6,48.26
301,802.67,888.0,187.5,100.0,46.9,84.88,175.8,84.1,35.2,81.67,140.6,52.09
302,805.33,890.67,187.5,100.0,46.9,84.66,175.8,82.63,35.2,81.98,140.6,56.24
303,808.0,893.33,187.5,100.0,46.9,83.14,35.2,81.75,175.8,79.55,140.6,60.67
304,810.67,896.0,187.5,100.0,35.2,81.05,46.9,80.36,175.8,74.92,140.6,65.34
305,813.33,898.67,187.5,100.0,35.2,79.85,46.9,76.28,140.6,69.91,175.8,68.71
306,816.0,901.33,187.5,100.0,35.2,78.03,140.6,73.93,46.9,71.26,152.3,65.07
307,818.67,904.0,187.5,100.0,140.6,77.28,35.2,75.73,152.3,69.94,46.9,65.58
308,821.33,906.67,187.5,100.0,140.6,79.78,152.3,74.67,35.2,73.12,46.9,59.48
309,824.0,909.33,187.5,100.0,140.6,81.31,152.3,78.71,35.2,70.24,46.9,53.66
310,826.67,912.0,187.5,100.0,140.6,81.82,152.3,81.41,35.2,67.23,46.9,48.68
311,829.33,914.67,187.5,100.0,152.3,82.09,140.6,81.68,35.2,64.05,164.1,50.33
312,832.0,917.33,187.5,100.0,140.6,80.74,152.3,80.54,35.2,60.91,164.1,51.73
313,834.67,920.0,187.5,100.0,140.6,78.68,152.3,76.91,35.2,58.25,164.1,51.99
314,837.33,922.67,187.5,100.0,140.6,75.64,152.3,71.65,35.2,56.04,175.8,53.99
315,840.0,925.33,187.5,100.0,140.6,71.94,152.3,65.02,175.8,61.23,35.2,54.03
316,842.67,928.0,187.5,100.0,175.8,67.82,140.6,67.51,152.3,57.8,82.0,53.05
317,845.33,930.67,187.5,100.0,175.8,73.51,140.6,62.45,82.0,53.13,35.2,51.17
318,848.0,933.33,187.5,100.0,175.8,77.83,140.6,56.96,46.9,52.99,82.0,52.39
319,850.67,936.0,187.5,100.0,175.8,80.75,46.9,55.56,140.6,51.47,82.0,50.62
320,853.33,938.67,187.5,100.0,175.8,82.2,46.9,58.27,35.2,50.3,82.0,47.73
321,856.0,941.33,187.5,100.0,175.8,81.92,46.9,60.98,35.2,50.39,82.0,43.96
322,858.67,944.0,187.5,100.0,175.8,80.07,46.9,63.65,35.2,50.71,199.2,43.15
323,861.33,946.67,187.5,100.0,175.8,76.78,46.9,66.25,35.2,51.18,199.2,44.28
324,864.0,949.33,187.5,100.0,175.8,72.23,46.9,68.82,35.2,51.65,199.2,45.33
325,866.67,952.0,187.5,100.0,46.9,71.26,175.8,66.69,35.2,52.11,199.2,46.24
326,869.33,954.67,187.5,100.0,46.9,73.31,175.8,60.44,35.2,52.69,199.2,46.87
327,872.0,957.33,187.5,100.0,46.9,74.92,175.8,54.14,35.2,53.49,199.2,47.27
328,874.67,960.0,187.5,100.0,46.9,76.14,35.2,54.33,175.8,48.52,199.2,47.44
329,877.33,962.67,187.5,100.0,46.9,76.96,35.2,55.02,199.2,47.3,175.8,44.2
330,880.0,965.33,187.5,100.0,46.9,77.27,35.2,55.47,58.6,47.8,199.2,46.77
331,882.67,968.0,187.5,100.0,46.9,76.9,35.2,55.7,58.6,50.54,199.2,45.94
332,885.33,970.67,187.5,100.0,46.9,75.82,35.2,55.7,58.6,51.88,199.2,45.04
333,888.0,973.33,187.5,100.0,46.9,74.01,35.2,55.38,58.6,51.76,175.8,48.41
334,890.67,976.0,187.5,100.0,46.9,71.39,35.2,54.71,175.8,52.91,58.6,50.29
335,893.33,978.67,187.5,100.0,46.9,68.09,175.8,57.49,35.2,53.78,58.6,47.64
336,896.0,981.33,187.5,100.0,46.9,64.28,175.8,61.73,35.2,52.64,152.3,49.32
337,898.67,984.0,187.5,100.0,175.8,65.43,46.9,60.11,152.3,53.53,35.2,51.34
338,901.33,986.67,187.5,100.0,175.8,68.28,152.3,56.97,46.9,55.75,35.2,49.78
339,904.0,989.33,187.5,100.0,175.8,69.86,152.3,59.41,140.6,53.78,46.9,51.35
340,906.67,992.0,187.5,100.0,175.8,69.96,152.3,60.93,140.6,59.83,199.2,51.73
341,909.33,994.67,187.5,100.0,175.8,68.4,140.6,66.23,152.3,61.52,199.2,53.82
342,912.0,997.33,187.5,100.0,140.6,72.77,175.8,65.1,152.3,61.3,199.2,55.79
343,914.67,1000.0,187.5,100.0,140.6,79.09,152.3,60.53,175.8,59.94,199.2,57.34
344,917.33,1002.67,187.5,100.0,140.6,85.08,152.3,59.44,199.2,58.52,175.8,53.13
345,920.0,1005.33,187.5,100.0,140.6,90.85,199.2,59.54,152.3,58.28,175.8,45.12
346,922.67,1008.0,187.5,100.0,140.6,95.99,199.2,60.23,152.3,57.49,128.9,47.21
347,925.33,1010.67,140.6,100.0,187.5,99.75,199.2,60.48,152.3,57.49,128.9,52.68
348,928.0,1013.33,140.6,100.0,187.5,96.55,199.2,58.97,152.3,57.26,128.9,56.62
349,930.67,1016.0,140.6,100.0,187.5,94.51,128.9,60.58,152.3,59.23,199.2,58.17
350,933.33,1018.67,140.6,100.0,187.5,93.43,128.9,64.01,152.3,62.89,199.2,57.97
351,936.0,1021.33,140.6,100.0,187.5,93.18,152.3,67.78,128.9,66.72,199.2,58.34
352,938.67,1024.0,140.6,100.0,187.5,93.58,152.3,73.21,128.9,68.43,199.2,59.22
353,941.33,1026.67,140.6,100.0,187.5,94.45,152.3,78.41,128.9,68.87,281.2,65.03
354,944.0,1029.33,140.6,100.0,187.5,95.5,152.3,82.54,281.2,71.49,128.9,67.64
355,946.67,1032.0,140.6,100.0,187.5,96.49,152.3,84.92,281.2,78.23,175.8,70.55
356,949.33,1034.67,140.6,100.0,187.5,97.21,281.2,85.38,152.3,85.12,175.8,77.22
357,952.0,1037.33,140.6,100.0,187.5,97.54,281.2,93.08,152.3,83.06,175.8,82.64
358,954.67,1040.0,281.2,100.0,140.6,98.77,187.5,96.24,93.8,86.37,175.8,85.73
359,957.33,1042.67,281.2,100.0,93.8,91.53,140.6,91.14,187.5,88.27,70.3,86.6
360,960.0,1045.33,281.2,100.0,93.8,96.95,70.3,90.35,140.6,84.62,82.0,84.47
361,962.67,1048.0,93.8,100.0,281.2,97.42,82.0,92.76,70.3,92.23,35.2,81.09
362,965.33,1050.67,93.8,100.0,82.0,96.08,281.2,91.95,70.3,91.57,35.2,80.95
363,968.0,1053.33,93.8,100.0,82.0,96.77,70.3,91.25,281.2,86.42,105.5,80.51
364,970.67,1056.0,93.8,100.0,82.0,94.74,70.3,91.31,281.2,80.88,105.5,79.21
365,973.33,1058.67,93.8,100.0,70.3,91.74,82.0,90.63,35.2,77.18,105.5,77.17
366,976.0,1061.33,93.8,100.0,70.3,92.47,82.0,85.35,35.2,75.56,105.5,75.45
367,978.67,1064.0,93.8,100.0,70.3,93.48,82.0,78.91,105.5,74.35,35.2,74.04
368,981.33,1066.67,93.8,100.0,70.3,94.6,105.5,74.31,35.2,72.96,82.0,71.52
369,984.0,1069.33,93.8,100.0,70.3,95.11,105.5,75.5,35.2,72.83,58.6,66.5
370,986.67,1072.0,93.8,100.0,70.3,94.43,105.5,77.85,35.2,73.9,58.6,73.4
371,989.33,1074.67,93.8,100.0,70.3,91.36,105.5,80.57,58.6,79.48,35.2,75.99
372,992.0,1077.33,93.8,100.0,70.3,84.87,58.6,83.91,105.5,82.74,35.2,78.54
373,994.67,1080.0,93.8,100.0,58.6,85.84,105.5,83.98,35.2,81.08,70.3,75.18
374,997.33,1082.67,93.8,100.0,58.6,85.02,105.5,84.67,35.2,83.68,140.6,67.09
375,1000.0,1085.33,93.8,100.0,35.2,85.93,105.5,84.59,58.6,81.81,140.6,65.69
376,1002.67,1088.0,93.8,100.0,35.2,87.58,105.5,83.8,58.6,77.08,140.6,63.13
377,1005.33,1090.67,93.8,100.0,35.2,88.49,105.5,82.21,58.6,71.83,46.9,69.14
378,1008.0,1093.33,93.8,100.0,35.2,89.03,46.9,82.83,105.5,80.13,82.0,68.45
379,1010.67,1096.0,93.8,100.0,46.9,94.87,35.2,89.43,105.5,77.44,82.0,69.45
380,1013.33,1098.67,46.9,100.0,93.8,95.23,35.2,85.76,105.5,70.6,82.0,64.98
381,1016.0,1101.33,46.9,100.0,93.8,88.26,35.2,80.49,105.5,62.06,58.6,58.63
382,1018.67,1104.0,46.9,100.0,93.8,83.1,35.2,77.35,58.6,58.07,105.5,55.09
383,1021.33,1106.67,46.9,100.0,93.8,79.25,35.2,75.99,58.6,58.68,105.5,49.23
384,1024.0,1109.33,46.9,100.0,93.8,76.39,35.2,76.06,58.6,59.82,152.3,47.54
385,1026.67,1112.0,46.9,100.0,35.2,76.63,93.8,74.41,58.6,60.47,152.3,48.79
386,1029.33,1114.67,46.9,100.0,35.2,77.29,93.8,73.26,58.6,60.02,152.3,49.44
387,1032.0,1117.33,46.9,100.0,35.2,78.06,93.8,72.92,58.6,58.4,152.3,49.61
388,1034.67,1120.0,46.9,100.0,35.2,78.76,93.8,73.36,58.6,55.47,152.3,49.25
389,1037.33,1122.67,46.9,100.0,35.2,79.09,93.8,74.36,58.6,51.1,152.3,48.41
390,1040.0,1125.33,46.9,100.0,35.2,78.67,93.8,75.69,152.3,47.22,58.6,45.18
391,1042.67,1128.0,46.9,100.0,35.2,77.49,93.8,77.29,164.1,48.54,152.3,45.87
392,1045.33,1130.67,46.9,100.0,93.8,79.24,35.2,75.61,82.0,53.49,164.1,52.43
393,1048.0,1133.33,46.9,100.0,93.8,81.55,35.2,72.7,82.0,60.78,164.1,55.75
394,1050.67,1136.0,46.9,100.0,93.8,84.07,35.2,68.34,82.0,66.9,164.1,58.07
395,1053.33,1138.67,46.9,100.0,93.8,86.36,82.0,71.6,35.2,62.44,164.1,59.07
396,1056.0,1141.33,46.9,100.0,93.8,88.15,82.0,74.62,164.1,58.35,35.2,55.28
397,1058.67,1144.0,46.9,100.0,93.8,89.05,82.0,75.92,175.8,55.83,164.1,55.64
398,1061.33,1146.67,46.9,100.0,93.8,88.75,82.0,75.48,175.8,57.46,164.1,51.1
399,1064.0,1149.33,46.9,100.0,93.8,87.14,82.0,73.58,175.8,57.48,58.6,53.38
400,1066.67,1152.0,46.9,100.0,93.8,84.29,82.0,70.54,58.6,60.04,175.8,56.04
401,1069.33,1154.67,46.9,100.0,93.8,80.49,82.0,66.15,58.6,65.06,187.5,56.16
402,1072.0,1157.33,46.9,100.0,93.8,76.08,58.6,68.25,82.0,60.32,187.5,57.71
403,1074.67,1160.0,46.9,100.0,93.8,71.28,58.6,69.98,187.5,58.39,82.0,53.62
404,1077.33,1162.67,46.9,100.0,58.6,70.5,93.8,66.26,187.5,58.38,82.0,46.41
405,1080.0,1165.33,46.9,100.0,58.6,70.12,93.8,61.17,187.5,57.73,35.2,39.71
406,1082.67,1168.0,46.9,100.0,58.6,69.3,187.5,56.63,93.8,56.29,35.2,42.96
407,1085.33,1170.67,46.9,100.0,58.6,68.24,187.5,55.31,93.8,51.73,35.2,45.59
408,1088.0,1173.33,46.9,100.0,58.6,67.3,187.5,54.12,35.2,48.04,93.8,47.72
409,1090.67,1176.0,46.9,100.0,58.6,66.43,187.5,53.26,35.2,50.43,93.8,44.42
410,1093.33,1178.67,46.9,100.0,58.6,65.25,35.2,52.7,187.5,52.66,93.8,41.96
411,1096.0,1181.33,46.9,100.0,58.6,63.83,35.2,55.06,187.5,52.45,175.8,42.98
412,1098.67,1184.0,46.9,100.0,58.6,62.1,35.2,57.5,187.5,52.71,175.8,46.31
413,1101.33,1186.67,46.9,100.0,58.6,60.11,35.2,59.99,187.5,53.48,175.8,49.45
414,1104.0,1189.33,46.9,100.0,35.2,62.7,58.6,58.17,187.5,54.74,175.8,52.47
415,1106.67,1192.0,46.9,100.0,35.2,65.54,187.5,56.47,58.6,56.38,175.8,55.29
416,1109.33,1194.67,46.9,100.0,35.2,68.56,187.5,58.81,175.8,57.82,58.6,54.94
417,1112.0,1197.33,46.9,100.0,35.2,72.1,187.5,61.87,175.8,60.2,58.6,54.21
418,1114.67,1200.0,46.9,100.0,35.2,75.96,187.5,65.57,175.8,62.51,58.6,53.99
419,1117.33,1202.67,46.9,100.0,35.2,80.09,187.5,69.97,175.8,64.8,58.6,54.17
420,1120.0,1205.33,46.9,100.0,35.2,84.43,187.5,75.18,175.8,67.1,93.8,57.81
421,1122.67,1208.0,46.9,100.0,35.2,88.87,187.5,81.33,175.8,69.43,93.8,63.98
422,1125.33,1210.67,46.9,100.0,35.2,93.51,187.5,88.63,175.8,71.98,93.8,71.49
423,1128.0,1213.33,46.9,100.0,35.2,98.14,187.5,97.2,93.8,80.45,175.8,74.89
424,1130.67,1216.0,187.5,100.0,35.2,95.5,46.9,93.07,93.8,84.65,175.8,72.85
425,1133.33,1218.67,187.5,100.0,35.2,89.32,93.8,86.06,46.9,83.19,82.0,74.34
426,1136.0,1221.33,187.5,100.0,93.8,86.97,35.2,82.72,82.0,75.43,46.9,73.58
427,1138.67,1224.0,187.5,100.0,93.8,87.17,82.0,75.93,35.2,75.79,46.9,64.46
428,1141.33,1226.67,187.5,100.0,93.8,86.14,82.0,76.19,35.2,68.41,175.8,61.85
429,1144.0,1229.33,187.5,100.0,93.8,83.91,82.0,76.18,175.8,62.03,35.2,60.88
430,1146.67,1232.0,187.5,100.0,93.8,80.79,82.0,75.45,175.8,63.43,35.2,53.68
431,1149.33,1234.67,187.5,100.0,93.8,77.01,82.0,73.85,175.8,65.8,35.2,47.04
432,1152.0,1237.33,187.5,100.0,93.8,72.78,82.0,71.07,175.8,68.57,35.2,40.99
433,1154.67,1240.0,187.5,100.0,175.8,71.02,93.8,68.19,82.0,66.88,199.2,36.58
434,1157.33,1242.67,187.5,100.0,175.8,73.08,93.8,63.42,82.0,61.68,199.2,39.14
435,1160.0,1245.33,187.5,100.0,175.8,74.45,93.8,58.6,82.0,55.73,199.2,41.21
436,1162.67,1248.0,187.5,100.0,175.8,75.1,93.8,53.66,82.0,49.54,199.2,42.7
437,1165.33,1250.67,187.5,100.0,175.8,75.19,93.8,48.66,199.2,43.7,82.0,43.57
438,1168.0,1253.33,187.5,100.0,175.8,74.66,93.8,44.14,199.2,44.13,46.9,41.86
439,1170.67,1256.0,187.5,100.0,175.8,74.05,199.2,44.31,46.9,42.75,93.8,40.62
440,1173.33,1258.67,187.5,100.0,175.8,73.26,199.2,44.15,46.9,43.22,35.2,38.85
441,1176.0,1261.33,187.5,100.0,175.8,72.16,35.2,44.0,46.9,43.67,199.2,43.55
442,1178.67,1264.0,187.5,100.0,175.8,71.29,35.2,49.8,46.9,44.64,199.2,42.9
443,1181.33,1266.67,187.5,100.0,175.8,70.52,35.2,56.34,46.9,46.46,199.2,42.14
444,1184.0,1269.33,187.5,100.0,175.8,69.67,35.2,63.29,46.9,49.66,70.3,46.41
445,1186.67,1272.0,187.5,100.0,35.2,70.42,175.8,68.69,46.9,54.49,70.3,51.89
446,1189.33,1274.67,187.5,100.0,35.2,77.51,175.8,67.64,46.9,60.89,70.3,57.51
447,1192.0,1277.33,187.5,100.0,35.2,84.32,46.9,68.61,175.8,66.54,70.3,63.0
448,1194.67,1280.0,187.5,100.0,35.2,90.72,46.9,76.86,70.3,68.15,175.8,65.1
449,1197.33,1282.67,187.5,100.0,35.2,96.61,46.9,85.06,70.3,72.86,175.8,63.52
450,1200.0,1285.33,35.2,100.0,187.5,98.34,46.9,91.4,70.3,75.55,175.8,61.23
451,1202.67,1288.0,35.2,100.0,46.9,94.54,187.5,94.5,70.3,75.62,58.6,65.56
452,1205.33,1290.67,35.2,100.0,46.9,97.39,187.5,91.81,70.3,75.78,58.6,71.81
453,1208.0,1293.33,35.2,100.0,46.9,99.78,187.5,90.21,58.6,76.92,70.3,75.93
454,1210.67,1296.0,46.9,100.0,35.2,98.68,187.5,88.22,58.6,79.76,70.3,74.9
455,1213.33,1298.67,46.9,100.0,35.2,97.92,187.5,87.46,58.6,81.69,70.3,74.29
456,1216.0,1301.33,46.9,100.0,35.2,98.08,187.5,88.26,58.6,83.06,70.3,74.27
457,1218.67,1304.0,46.9,100.0,35.2,99.58,187.5,90.77,58.6,84.24,70.3,74.78
458,1221.33,1306.67,35.2,100.0,46.9,97.41,187.5,92.74,58.6,83.05,70.3,73.97
459,1224.0,1309.33,35.2,100.0,187.5,94.99,46.9,93.29,58.6,80.22,175.8,73.41
460,1226.67,1312.0,35.2,100.0,187.5,98.04,46.9,88.71,58.6,76.79,175.8,76.1
461,1229.33,1314.67,187.5,100.0,35.2,98.12,46.9,82.2,175.8,76.63,58.6,71.84
462,1232.0,1317.33,187.5,100.0,35.2,94.11,175.8,74.26,46.9,74.26,58.6,65.82
463,1234.67,1320.0,187.5,100.0,35.2,90.18,175.8,71.08,46.9,68.77,58.6,61.58
464,1237.33,1322.67,187.5,100.0,35.2,86.01,46.9,67.52,175.8,66.85,58.6,60.27
465,1240.0,1325.33,187.5,100.0,35.2,81.87,46.9,71.62,58.6,62.4,175.8,61.53
466,1242.67,1328.0,187.5,100.0,46.9,80.54,35.2,78.4,58.6,67.85,175.8,55.65
467,1245.33,1330.67,187.5,100.0,46.9,92.67,35.2,76.24,58.6,76.03,175.8,50.21
468,1248.0,1333.33,46.9,100.0,187.5,93.73,58.6,81.05,35.2,70.76,175.8,43.59
469,1250.67,1336.0,46.9,100.0,187.5,82.42,58.6,81.17,35.2,62.58,175.8,37.7
470,1253.33,1338.67,46.9,100.0,58.6,81.86,187.5,73.5,35.2,57.09,175.8,36.06
471,1256.0,1341.33,46.9,100.0,58.6,83.15,187.5,66.63,35.2,53.72,175.8,37.31
472,1258.67,1344.0,46.9,100.0,58.6,84.63,187.5,61.49,35.2,51.47,175.8,39.81
473,1261.33,1346.67,46.9,100.0,58.6,85.38,187.5,57.47,35.2,49.36,175.8,42.73
474,1264.0,1349.33,46.9,100.0,58.6,85.35,187.5,54.43,35.2,47.32,175.8,45.5
475,1266.67,1352.0,46.9,100.0,58.6,84.62,187.5,52.32,175.8,47.76,35.2,45.36
476,1269.33,1354.67,46.9,100.0,58.6,82.72,187.5,50.75,175.8,49.38,35.2,43.08
477,1272.0,1357.33,46.9,100.0,58.6,79.46,175.8,50.03,187.5,49.61,35.2,40.47
478,1274.67,1360.0,46.9,100.0,58.6,74.96,175.8,49.61,187.5,48.95,70.3,39.27
479,1277.33,1362.67,46.9,100.0,58.6,69.17,187.5,48.46,175.8,48.22,70.3,37.9
480,1280.0,1365.33,46.9,100.0,58.6,62.23,187.5,47.96,175.8,45.9,70.3,36.41
481,1282.67,1368.0,46.9,100.0,58.6,54.63,187.5,47.52,175.8,42.62,35.2,36.08
482,1285.33,1370.67,46.9,100.0,58.6,47.23,187.5,47.15,175.8,38.57,35.2,38.35
483,1288.0,1373.33,46.9,100.0,187.5,46.78,35.2,41.9,58.6,41.13,175.8,34.03
484,1290.67,1376.0,46.9,100.0,187.5,46.24,35.2,46.02,58.6,37.31,70.3,31.49
485,1293.33,1378.67,46.9,100.0,35.2,50.27,187.5,45.46,58.6,36.62,70.3,30.53
486,1296.0,1381.33,46.9,100.0,35.2,54.31,187.5,44.49,58.6,38.89,70.3,29.64
487,1298.67,1384.0,46.9,100.0,35.2,57.73,187.5,43.28,58.6,42.99,70.3,28.7
488,1301.33,1386.67,46.9,100.0,35.2,60.31,58.6,47.72,187.5,41.79,70.3,27.69
489,1304.0,1389.33,46.9,100.0,35.2,61.98,58.6,52.22,187.5,40.13,70.3,26.62
490,1306.67,1392.0,46.9,100.0,35.2,62.75,58.6,56.02,187.5,38.42,70.3,25.46
491,1309.33,1394.67,46.9,100.0,35.2,62.87,58.6,58.93,187.5,36.7,70.3,24.3
492,1312.0,1397.33,46.9,100.0,35.2,62.34,58.6,60.63,187.5,34.92,175.8,25.78
493,1314.67,1400.0,46.9,100.0,35.2,61.3,58.6,61.04,187.5,33.08,175.8,27.83
494,1317.33,1402.67,46.9,100.0,58.6,60.2,35.2,59.9,187.5,31.24,175.8,29.58
495,1320.0,1405.33,46.9,100.0,35.2,58.35,58.6,58.22,175.8,30.89,187.5,29.47
496,1322.67,1408.0,46.9,100.0,35.2,57.01,58.6,55.46,175.8,31.74,187.5,27.88
497,1325.33,1410.67,46.9,100.0,35.2,55.97,58.6,52.12,175.8,32.15,187.5,26.5
498,1328.0,1413.33,46.9,100.0,35.2,55.33,58.6,48.42,175.8,32.16,187.5,25.38
499,1330.67,1416.0,46.9,100.0,35.2,55.38,58.6,44.77,175.8,31.75,93.8,25.35
500,1333.33,1418.67,46.9,100.0,35.2,56.21,58.6,41.54,175.8,30.98,93.8,26.83
501,1336.0,1421.33,46.9,100.0,35.2,57.81,58.6,39.11,175.8,29.84,93.8,28.34
502,1338.67,1424.0,46.9,100.0,35.2,60.05,58.6,37.93,93.8,29.71,175.8,28.37
503,1341.33,1426.67,46.9,100.0,35.2,62.85,58.6,38.18,93.8,30.77,187.5,28.25
504,1344.0,1429.33,46.9,100.0,35.2,66.62,58.6,40.05,93.8,31.88,187.5,31.25
505,1346.67,1432.0,46.9,100.0,35.2,71.43,58.6,43.38,187.5,35.23,93.8,33.4
506,1349.33,1434.67,46.9,100.0,35.2,76.9,58.6,47.57,187.5,40.2,93.8,35.57
507,1352.0,1437.33,46.9,100.0,35.2,83.28,58.6,52.44,187.5,46.47,93.8,38.88
508,1354.67,1440.0,46.9,100.0,35.2,91.06,58.6,57.81,187.5,54.21,93.8,43.39
509,1357.33,1442.67,35.2,100.0,46.9,99.2,187.5,63.45,58.6,62.89,93.8,48.69
510,1360.0,1445.33,35.2,100.0,46.9,88.7,187.5,67.65,58.6,61.23,93.8,49.61
511,1362.67,1448.0,35.2,100.0,46.9,78.68,187.5,71.95,58.6,58.92,175.8,55.17
512,1365.33,1450.67,35.2,100.0,187.5,76.28,46.9,68.89,175.8,61.73,58.6,56.23
513,1368.0,1453.33,35.2,100.0,187.5,80.47,175.8,68.0,46.9,59.85,58.6,53.39
514,1370.67,1456.0,35.2,100.0,187.5,84.59,175.8,73.91,46.9,52.87,93.8,52.75
515,1373.33,1458.67,35.2,100.0,187.5,88.89,175.8,79.3,93.8,54.57,58.6,49.47
516,1376.0,1461.33,35.2,100.0,187.5,93.07,175.8,84.26,93.8,56.63,46.9,49.67
517,1378.67,1464.0,35.2,100.0,187.5,96.87,175.8,88.59,93.8,58.7,46.9,54.31
518,1381.33,1466.67,187.5,100.0,35.2,99.64,175.8,91.83,46.9,62.13,93.8,60.47
519,1384.0,1469.33,187.5,100.0,35.2,96.44,175.8,92.06,46.9,70.62,93.8,60.49
520,1386.67,1472.0,187.5,100.0,35.2,93.22,175.8,91.76,46.9,80.85,93.8,61.0
521,1389.33,1474.67,187.5,100.0,46.9,92.27,175.8,90.64,35.2,90.07,58.6,62.63
522,1392.0,1477.33,46.9,100.0,187.5,95.53,175.8,84.77,35.2,83.19,58.6,63.32
523,1394.67,1480.0,46.9,100.0,187.5,84.76,175.8,72.59,35.2,71.16,58.6,59.45
524,1397.33,1482.67,46.9,100.0,187.5,75.33,175.8,61.39,35.2,60.73,58.6,55.91
525,1400.0,1485.33,46.9,100.0,187.5,67.21,58.6,52.95,35.2,52.13,93.8,52.09
526,1402.67,1488.0,46.9,100.0,187.5,60.44,58.6,50.82,93.8,49.67,35.2,45.73
527,1405.33,1490.67,46.9,100.0,187.5,54.47,58.6,49.35,93.8,46.99,35.2,41.41
528,1408.0,1493.33,46.9,100.0,187.5,49.15,58.6,48.64,93.8,44.19,35.2,39.26
529,1410.67,1496.0,46.9,100.0,58.6,48.8,187.5,44.27,93.8,41.62,35.2,39.59
530,1413.33,1498.67,46.9,100.0,58.6,49.64,35.2,42.12,187.5,39.6,93.8,39.53
531,1416.0,1501.33,46.9,100.0,58.6,50.93,35.2,46.02,93.8,38.0,187.5,35.16
532,1418.67,1504.0,46.9,100.0,58.6,52.26,35.2,50.38,93.8,36.84,187.5,30.95
533,1421.33,1506.67,46.9,100.0,35.2,54.54,58.6,53.59,93.8,36.05,105.5,27.94
534,1424.0,1509.33,46.9,100.0,35.2,58.27,58.6,55.08,93.8,35.79,105.5,26.87
535,1426.67,1512.0,46.9,100.0,35.2,61.89,58.6,57.17,93.8,36.18,105.5,25.1
536,1429.33,1514.67,46.9,100.0,35.2,65.8,58.6,60.51,93.8,36.86,175.8,26.59
537,1432.0,1517.33,46.9,100.0,35.2,69.94,58.6,65.29,93.8,37.75,175.8,29.23
538,1434.67,1520.0,46.9,100.0,35.2,74.61,58.6,71.82,93.8,38.89,82.0,35.71
539,1437.33,1522.67,46.9,100.0,58.6,81.3,35.2,81.08,82.0,45.77,93.8,40.7
540,1440.0,1525.33,46.9,100.0,58.6,94.88,35.2,90.43,82.0,58.68,93.8,43.73
541,1442.67,1528.0,58.6,100.0,35.2,91.09,46.9,87.7,82.0,66.48,70.3,46.75
542,1445.33,1530.67,58.6,100.0,35.2,87.14,46.9,70.27,82.0,70.1,70.3,57.43
543,1448.0,1533.33,58.6,100.0,35.2,83.54,82.0,72.62,70.3,67.52,46.9,53.15
544,1450.67,1536.0,58.6,100.0,35.2,80.57,70.3,76.7,82.0,74.3,23.4,43.26
545,1453.33,1538.67,58.6,100.0,70.3,84.88,35.2,78.4,82.0,75.36,23.4,44.11
