frame_idx,start_ms,end_ms,f1,p1,f2,p2,f3,p3,f4,p4,f5,p5
274,730.67,816.0,46.9,42.62,187.5,42.44,35.2,39.06,175.8,31.54,58.6,29.84
275,733.33,818.67,46.9,46.28,187.5,43.3,35.2,40.67,175.8,31.72,58.6,31.28
276,736.0,821.33,46.9,49.44,187.5,43.99,35.2,41.94,58.6,32.26,175.8,31.85
277,738.67,824.0,46.9,51.99,187.5,44.49,35.2,42.87,58.6,32.78,175.8,31.93
278,741.33,826.67,46.9,53.83,187.5,44.84,35.2,43.45,58.6,32.87,175.8,31.97
279,744.0,829.33,46.9,54.95,187.5,45.1,35.2,43.63,58.6,32.51,175.8,31.88
280,746.67,832.0,46.9,55.35,187.5,45.28,35.2,43.47,175.8,31.69,58.6,31.68
281,749.33,834.67,46.9,54.98,187.5,45.4,35.2,43.05,175.8,31.42,58.6,30.47
282,752.0,837.33,46.9,53.95,187.5,45.53,35.2,42.38,175.8,31.03,58.6,28.86
283,754.67,840.0,46.9,52.41,187.5,45.64,35.2,41.39,175.8,30.64,58.6,26.79
284,757.33,842.67,46.9,50.44,187.5,45.76,35.2,40.19,175.8,30.27,58.6,24.35
285,760.0,845.33,46.9,48.12,187.5,45.88,35.2,38.9,175.8,30.02,58.6,21.64
286,762.67,848.0,187.5,45.98,46.9,45.55,35.2,37.65,175.8,29.92,58.6,18.68
287,765.33,850.67,187.5,46.09,46.9,42.93,35.2,36.48,175.8,29.95,199.2,17.35
288,768.0,853.33,187.5,46.16,46.9,40.46,35.2,35.34,175.8,30.14,199.2,18.53
289,770.67,856.0,187.5,46.21,46.9,38.27,35.2,34.35,175.8,30.44,199.2,19.41
290,773.33,858.67,187.5,46.19,46.9,36.39,35.2,33.64,175.8,30.87,199.2,19.94
291,776.0,861.33,187.5,46.05,46.9,34.97,35.2,33.18,175.8,31.42,199.2,20.07
292,778.67,864.0,187.5,45.83,46.9,34.05,35.2,32.9,175.8,32.01,199.2,19.73
293,781.33,866.67,187.5,45.46,46.9,33.6,35.2,32.71,175.8,32.66,199.2,19.0
294,784.0,869.33,187.5,44.97,46.9,33.48,175.8,33.27,35.2,32.64,199.2,17.9
295,786.67,872.0,187.5,44.38,175.8,33.77,46.9,33.48,35.2,32.74,199.2,16.52
296,789.33,874.67,187.5,43.63,175.8,34.15,46.9,33.6,35.2,32.85,140.6,16.22
297,792.0,877.33,187.5,42.78,175.8,34.34,46.9,33.77,35.2,32.81,140.6,16.94
298,794.67,880.0,187.5,41.79,175.8,34.31,46.9,33.87,35.2,32.62,140.6,17.64
299,797.33,882.67,187.5,40.71,175.8,34.01,46.9,33.75,35.2,32.34,140.6,18.33
300,800.0,885.33,187.5,39.57,175.8,33.35,46.9,33.32,35.2,31.95,140.6,19.09
301,802.67,888.0,187.5,38.4,46.9,32.6,175.8,32.3,35.2,31.37,140.6,20.0
302,805.33,890.67,187.5,37.28,46.9,31.56,175.8,30.8,35.2,30.56,140.6,20.97
303,808.0,893.33,187.5,36.24,46.9,30.13,35.2,29.63,175.8,28.83,140.6,21.99
304,810.67,896.0,187.5,35.29,35.2,28.6,46.9,28.36,175.8,26.44,140.6,23.06
305,813.33,898.67,187.5,34.46,35.2,27.52,46.9,26.29,140.6,24.09,175.8,23.68
306,816.0,901.33,187.5,33.73,35.2,26.32,140.6,24.94,46.9,24.03,152.3,21.95
307,818.67,904.0,187.5,33.07,140.6,25.56,35.2,25.05,152.3,23.13,46.9,21.69
308,821.33,906.67,187.5,32.54,140.6,25.96,152.3,24.3,35.2,23.79,46.9,19.35
309,824.0,909.33,187.5,32.15,140.6,26.14,152.3,25.3,35.2,22.58,46.9,17.25
310,826.67,912.0,187.5,31.91,140.6,26.11,152.3,25.98,35.2,21.46,46.9,15.53
311,829.33,914.67,187.5,31.84,152.3,26.13,140.6,26.0,35.2,20.39,164.1,16.02
312,832.0,917.33,187.5,31.94,140.6,25.79,152.3,25.72,35.2,19.46,164.1,16.52
313,834.67,920.0,187.5,32.26,140.6,25.39,152.3,24.82,35.2,18.8,164.1,16.77
314,837.33,922.67,187.5,32.74,140.6,24.76,152.3,23.46,35.2,18.35,175.8,17.68
315,840.0,925.33,187.5,33.34,140.6,23.98,152.3,21.68,175.8,20.41,35.2,18.01
316,842.67,928.0,187.5,34.03,175.8,23.08,140.6,22.97,152.3,19.67,82.0,18.05
317,845.33,930.67,187.5,34.74,175.8,25.53,140.6,21.69,82.0,18.45,35.2,17.77
318,848.0,933.33,187.5,35.45,175.8,27.59,140.6,20.19,46.9,18.79,82.0,18.58
319,850.67,936.0,187.5,36.14,175.8,29.18,46.9,20.08,140.6,18.6,82.0,18.29
320,853.33,938.67,187.5,36.76,175.8,30.21,46.9,21.42,35.2,18.49,82.0,17.54
321,856.0,941.33,187.5,37.33,175.8,30.58,46.9,22.76,35.2,18.81,82.0,16.41
322,858.67,944.0,187.5,37.82,175.8,30.28,46.9,24.07,35.2,19.18,199.2,16.32
323,861.33,946.67,187.5,38.22,175.8,29.35,46.9,25.32,35.2,19.56,199.2,16.93
324,864.0,949.33,187.5,38.51,175.8,27.82,46.9,26.5,35.2,19.89,199.2,17.46
325,866.67,952.0,187.5,38.69,46.9,27.57,175.8,25.81,35.2,20.16,199.2,17.89
326,869.33,954.67,187.5,38.78,46.9,28.43,175.8,23.44,35.2,20.43,199.2,18.17
327,872.0,957.33,187.5,38.74,46.9,29.03,175.8,20.98,35.2,20.72,199.2,18.31
328,874.67,960.0,187.5,38.59,46.9,29.39,35.2,20.97,175.8,18.72,199.2,18.31
329,877.33,962.67,187.5,38.38,46.9,29.54,35.2,21.12,199.2,18.15,175.8,16.96
330,880.0,965.33,187.5,38.16,46.9,29.48,35.2,21.16,58.6,18.24,199.2,17.84
331,882.67,968.0,187.5,37.93,46.9,29.17,35.2,21.13,58.6,19.17,199.2,17.42
332,885.33,970.67,187.5,37.71,46.9,28.59,35.2,21.0,58.6,19.56,199.2,16.99
333,888.0,973.33,187.5,37.5,46.9,27.75,35.2,20.77,58.6,19.41,175.8,18.15
334,890.67,976.0,187.5,37.31,46.9,26.64,35.2,20.41,175.8,19.74,58.6,18.76
335,893.33,978.67,187.5,37.1,46.9,25.26,175.8,21.33,35.2,19.95,58.6,17.68
336,896.0,981.33,187.5,36.84,46.9,23.68,175.8,22.74,35.2,19.39,152.3,18.17
337,898.67,984.0,187.5,36.48,175.8,23.87,46.9,21.93,152.3,19.53,35.2,18.73
338,901.33,986.67,187.5,36.02,175.8,24.6,152.3,20.52,46.9,20.08,35.2,17.93
339,904.0,989.33,187.5,35.49,175.8,24.79,152.3,21.09,140.6,19.09,46.9,18.22
340,906.67,992.0,187.5,34.87,175.8,24.4,152.3,21.25,140.6,20.87,199.2,18.04
341,909.33,994.67,187.5,34.19,175.8,23.38,140.6,22.64,152.3,21.03,199.2,18.4
342,912.0,997.33,187.5,33.44,140.6,24.33,175.8,21.77,152.3,20.5,199.2,18.65
343,914.67,1000.0,187.5,32.67,140.6,25.84,152.3,19.78,175.8,19.59,199.2,18.74
344,917.33,1002.67,187.5,31.89,140.6,27.13,152.3,18.96,199.2,18.66,175.8,16.94
345,920.0,1005.33,187.5,31.06,140.6,28.21,199.2,18.49,152.3,18.1,175.8,14.01
346,922.67,1008.0,187.5,30.22,140.6,29.01,199.2,18.2,152.3,17.37,128.9,14.26
347,925.33,1010.67,140.6,29.44,187.5,29.37,199.2,17.81,152.3,16.93,128.9,15.51
348,928.0,1013.33,140.6,29.49,187.5,28.48,199.2,17.39,152.3,16.89,128.9,16.7
349,930.67,1016.0,140.6,29.17,187.5,27.57,128.9,17.67,152.3,17.27,199.2,16.97
350,933.33,1018.67,140.6,28.55,187.5,26.67,128.9,18.27,152.3,17.95,199.2,16.55
351,936.0,1021.33,140.6,27.65,187.5,25.77,152.3,18.74,128.9,18.45,199.2,16.13
352,938.67,1024.0,140.6,26.55,187.5,24.84,152.3,19.43,128.9,18.17,199.2,15.72
353,941.33,1026.67,140.6,25.28,187.5,23.88,152.3,19.82,128.9,17.41,281.2,16.44
354,944.0,1029.33,140.6,23.94,187.5,22.86,152.3,19.76,281.2,17.11,128.9,16.19
355,946.67,1032.0,140.6,22.57,187.5,21.78,152.3,19.17,281.2,17.66,175.8,15.92
356,949.33,1034.67,140.6,21.19,187.5,20.6,281.2,18.1,152.3,18.04,175.8,16.37
357,952.0,1037.33,140.6,19.8,187.5,19.31,281.2,18.43,152.3,16.44,175.8,16.36
358,954.67,1040.0,281.2,18.6,140.6,18.37,187.5,17.9,93.8,16.06,175.8,15.94
359,957.33,1042.67,281.2,18.59,93.8,17.01,140.6,16.94,187.5,16.41,70.3,16.1
360,960.0,1045.33,281.2,18.41,93.8,17.84,70.3,16.63,140.6,15.58,82.0,15.55
361,962.67,1048.0,93.8,18.53,281.2,18.05,82.0,17.19,70.3,17.09,35.2,15.03
362,965.33,1050.67,93.8,19.08,82.0,18.33,281.2,17.54,70.3,17.47,35.2,15.44
363,968.0,1053.33,93.8,19.51,82.0,18.88,70.3,17.8,281.2,16.86,105.5,15.7
364,970.67,1056.0,93.8,19.82,82.0,18.78,70.3,18.1,281.2,16.03,105.5,15.7
365,973.33,1058.67,93.8,19.96,70.3,18.31,82.0,18.09,35.2,15.4,105.5,15.4
366,976.0,1061.33,93.8,19.83,70.3,18.34,82.0,16.93,35.2,14.99,105.5,14.96
367,978.67,1064.0,93.8,19.45,70.3,18.18,82.0,15.35,105.5,14.46,35.2,14.4
368,981.33,1066.67,93.8,18.82,70.3,17.8,105.5,13.98,35.2,13.73,82.0,13.46
369,984.0,1069.33,93.8,18.0,70.3,17.12,105.5,13.59,35.2,13.11,58.6,11.97
370,986.67,1072.0,93.8,17.13,70.3,16.17,105.5,13.33,35.2,12.66,58.6,12.57
371,989.33,1074.67,93.8,16.35,70.3,14.94,105.5,13.17,58.6,12.99,35.2,12.42
372,992.0,1077.33,93.8,15.8,70.3,13.41,58.6,13.25,105.5,13.07,35.2,12.41
373,994.67,1080.0,93.8,15.52,58.6,13.32,105.5,13.04,35.2,12.59,70.3,11.67
374,997.33,1082.67,93.8,15.5,58.6,13.17,105.5,13.12,35.2,12.97,140.6,10.4
375,1000.0,1085.33,93.8,15.7,35.2,13.49,105.5,13.28,58.6,12.85,140.6,10.32
376,1002.67,1088.0,93.8,16.09,35.2,14.09,105.5,13.48,58.6,12.4,140.6,10.16
377,1005.33,1090.67,93.8,16.62,35.2,14.71,105.5,13.67,58.6,11.94,46.9,11.49
378,1008.0,1093.33,93.8,17.22,35.2,15.33,46.9,14.27,105.5,13.8,82.0,11.79
379,1010.67,1096.0,93.8,17.84,46.9,16.92,35.2,15.95,105.5,13.82,82.0,12.39
380,1013.33,1098.67,46.9,19.35,93.8,18.42,35.2,16.59,105.5,13.66,82.0,12.57
381,1016.0,1101.33,46.9,21.44,93.8,18.92,35.2,17.26,105.5,13.31,58.6,12.57
382,1018.67,1104.0,46.9,23.21,93.8,19.29,35.2,17.95,58.6,13.48,105.5,12.79
383,1021.33,1106.67,46.9,24.6,93.8,19.5,35.2,18.7,58.6,14.44,105.5,12.11
384,1024.0,1109.33,46.9,25.61,93.8,19.56,35.2,19.48,58.6,15.32,152.3,12.18
385,1026.67,1112.0,46.9,26.33,35.2,20.18,93.8,19.59,58.6,15.92,152.3,12.84
386,1029.33,1114.67,46.9,26.82,35.2,20.73,93.8,19.65,58.6,16.1,152.3,13.26
387,1032.0,1117.33,46.9,27.1,35.2,21.15,93.8,19.76,58.6,15.82,152.3,13.44
388,1034.67,1120.0,46.9,27.17,35.2,21.4,93.8,19.93,58.6,15.07,152.3,13.38
389,1037.33,1122.67,46.9,27.1,35.2,21.43,93.8,20.15,58.6,13.85,152.3,13.12
390,1040.0,1125.33,46.9,26.93,35.2,21.18,93.8,20.38,152.3,12.71,58.6,12.16
391,1042.67,1128.0,46.9,26.67,35.2,20.66,93.8,20.61,164.1,12.94,152.3,12.23
392,1045.33,1130.67,46.9,26.32,93.8,20.86,35.2,19.9,82.0,14.08,164.1,13.8
393,1048.0,1133.33,46.9,25.96,93.8,21.17,35.2,18.87,82.0,15.78,164.1,14.47
394,1050.67,1136.0,46.9,25.66,93.8,21.58,35.2,17.54,82.0,17.17,164.1,14.9
395,1053.33,1138.67,46.9,25.48,93.8,22.0,82.0,18.24,35.2,15.91,164.1,15.05
396,1056.0,1141.33,46.9,25.45,93.8,22.43,82.0,18.99,164.1,14.85,35.2,14.07
397,1058.67,1144.0,46.9,25.63,93.8,22.83,82.0,19.46,175.8,14.31,164.1,14.26
398,1061.33,1146.67,46.9,26.08,93.8,23.15,82.0,19.68,175.8,14.98,164.1,13.33
399,1064.0,1149.33,46.9,26.77,93.8,23.33,82.0,19.7,175.8,15.39,58.6,14.29
400,1066.67,1152.0,46.9,27.69,93.8,23.34,82.0,19.53,58.6,16.62,175.8,15.52
401,1069.33,1154.67,46.9,28.88,93.8,23.25,82.0,19.1,58.6,18.79,187.5,16.22
402,1072.0,1157.33,46.9,30.4,93.8,23.13,58.6,20.74,82.0,18.33,187.5,17.54
403,1074.67,1160.0,46.9,32.19,93.8,22.95,58.6,22.53,187.5,18.8,82.0,17.26
404,1077.33,1162.67,46.9,34.26,58.6,24.15,93.8,22.7,187.5,20.0,82.0,15.9
405,1080.0,1165.33,46.9,36.61,58.6,25.67,93.8,22.39,187.5,21.13,35.2,14.54
406,1082.67,1168.0,46.9,39.16,58.6,27.14,187.5,22.18,93.8,22.04,35.2,16.82
407,1085.33,1170.67,46.9,41.86,58.6,28.57,187.5,23.15,93.8,21.66,35.2,19.09
408,1088.0,1173.33,46.9,44.56,58.6,29.99,187.5,24.11,35.2,21.4,93.8,21.26
409,1090.67,1176.0,46.9,47.15,58.6,31.32,187.5,25.11,35.2,23.78,93.8,20.95
410,1093.33,1178.67,46.9,49.65,58.6,32.4,35.2,26.17,187.5,26.15,93.8,20.84
411,1096.0,1181.33,46.9,51.95,58.6,33.16,35.2,28.6,187.5,27.25,175.8,22.33
412,1098.67,1184.0,46.9,53.99,58.6,33.53,35.2,31.04,187.5,28.46,175.8,25.0
413,1101.33,1186.67,46.9,55.71,58.6,33.49,35.2,33.42,187.5,29.79,175.8,27.55
414,1104.0,1189.33,46.9,56.98,35.2,35.72,58.6,33.14,187.5,31.19,175.8,29.9
415,1106.67,1192.0,46.9,57.73,35.2,37.84,187.5,32.6,58.6,32.55,175.8,31.92
416,1109.33,1194.67,46.9,57.89,35.2,39.69,187.5,34.05,175.8,33.47,58.6,31.81
417,1112.0,1197.33,46.9,57.33,35.2,41.33,187.5,35.47,175.8,34.51,58.6,31.08
418,1114.67,1200.0,46.9,56.1,35.2,42.62,187.5,36.79,175.8,35.07,58.6,30.29
419,1117.33,1202.67,46.9,54.26,35.2,43.46,187.5,37.97,175.8,35.16,58.6,29.4
420,1120.0,1205.33,46.9,51.88,35.2,43.8,187.5,39.0,175.8,34.81,93.8,29.99
421,1122.67,1208.0,46.9,49.05,35.2,43.59,187.5,39.89,175.8,34.06,93.8,31.38
422,1125.33,1210.67,46.9,45.84,35.2,42.87,187.5,40.63,175.8,33.0,93.8,32.77
423,1128.0,1213.33,46.9,42.39,35.2,41.61,187.5,41.21,93.8,34.11,175.8,31.75
424,1130.67,1216.0,187.5,41.71,35.2,39.83,46.9,38.82,93.8,35.31,175.8,30.39
425,1133.33,1218.67,187.5,42.19,35.2,37.68,93.8,36.31,46.9,35.1,82.0,31.36
426,1136.0,1221.33,187.5,42.62,93.8,37.07,35.2,35.26,82.0,32.15,46.9,31.36
427,1138.67,1224.0,187.5,43.06,93.8,37.54,82.0,32.7,35.2,32.64,46.9,27.76
428,1141.33,1226.67,187.5,43.54,93.8,37.51,82.0,33.17,35.2,29.79,175.8,26.93
429,1144.0,1229.33,187.5,44.05,93.8,36.96,82.0,33.55,175.8,27.32,35.2,26.82
430,1146.67,1232.0,187.5,44.59,93.8,36.02,82.0,33.64,175.8,28.28,35.2,23.94
431,1149.33,1234.67,187.5,45.14,93.8,34.76,82.0,33.33,175.8,29.7,35.2,21.23
432,1152.0,1237.33,187.5,45.72,93.8,33.28,82.0,32.49,175.8,31.35,35.2,18.74
433,1154.67,1240.0,187.5,46.38,175.8,32.94,93.8,31.63,82.0,31.02,199.2,16.97
434,1157.33,1242.67,187.5,47.04,175.8,34.38,93.8,29.83,82.0,29.01,199.2,18.41
435,1160.0,1245.33,187.5,47.68,175.8,35.5,93.8,27.94,82.0,26.57,199.2,19.65
436,1162.67,1248.0,187.5,48.26,175.8,36.25,93.8,25.9,82.0,23.91,199.2,20.61
437,1165.33,1250.67,187.5,48.71,175.8,36.63,93.8,23.7,199.2,21.29,82.0,21.23
438,1168.0,1253.33,187.5,49.03,175.8,36.6,93.8,21.64,199.2,21.64,46.9,20.53
439,1170.67,1256.0,187.5,49.07,175.8,36.34,199.2,21.75,46.9,20.98,93.8,19.93
440,1173.33,1258.67,187.5,48.88,175.8,35.81,199.2,21.58,46.9,21.13,35.2,18.99
441,1176.0,1261.33,187.5,48.5,175.8,34.99,35.2,21.34,46.9,21.18,199.2,21.12
442,1178.67,1264.0,187.5,47.81,175.8,34.09,35.2,23.81,46.9,21.34,199.2,20.51
443,1181.33,1266.67,187.5,46.9,175.8,33.07,35.2,26.42,46.9,21.79,199.2,19.76
444,1184.0,1269.33,187.5,45.82,175.8,31.92,35.2,29.0,46.9,22.76,70.3,21.26
445,1186.67,1272.0,187.5,44.65,35.2,31.44,175.8,30.67,46.9,24.33,70.3,23.17
446,1189.33,1274.67,187.5,43.42,35.2,33.66,175.8,29.37,46.9,26.44,70.3,24.97
447,1192.0,1277.33,187.5,42.18,35.2,35.57,46.9,28.94,175.8,28.07,70.3,26.57
448,1194.67,1280.0,187.5,41.06,35.2,37.25,46.9,31.56,70.3,27.98,175.8,26.73
449,1197.33,1282.67,187.5,40.06,35.2,38.7,46.9,34.08,70.3,29.19,175.8,25.45
450,1200.0,1285.33,35.2,39.84,187.5,39.18,46.9,36.41,70.3,30.1,175.8,24.39
451,1202.67,1288.0,35.2,40.62,46.9,38.4,187.5,38.38,70.3,30.72,58.6,26.63
452,1205.33,1290.67,35.2,41.03,46.9,39.96,187.5,37.67,70.3,31.09,58.6,29.46
453,1208.0,1293.33,35.2,41.06,46.9,40.97,187.5,37.04,58.6,31.58,70.3,31.18
454,1210.67,1296.0,46.9,41.31,35.2,40.77,187.5,36.45,58.6,32.95,70.3,30.94
455,1213.33,1298.67,46.9,40.98,35.2,40.13,187.5,35.84,58.6,33.48,70.3,30.44
456,1216.0,1301.33,46.9,39.93,35.2,39.17,187.5,35.24,58.6,33.17,70.3,29.66
457,1218.67,1304.0,46.9,38.14,35.2,37.98,187.5,34.62,58.6,32.13,70.3,28.53
458,1221.33,1306.67,35.2,36.64,46.9,35.69,187.5,33.98,58.6,30.43,70.3,27.1
459,1224.0,1309.33,35.2,35.1,187.5,33.35,46.9,32.75,58.6,28.16,175.8,25.77
460,1226.67,1312.0,35.2,33.3,187.5,32.65,46.9,29.55,58.6,25.57,175.8,25.34
461,1229.33,1314.67,187.5,31.96,35.2,31.36,46.9,26.27,175.8,24.49,58.6,22.96
462,1232.0,1317.33,187.5,31.26,35.2,29.42,175.8,23.21,46.9,23.21,58.6,20.58
463,1234.67,1320.0,187.5,30.47,35.2,27.48,175.8,21.66,46.9,20.96,58.6,18.77
464,1237.33,1322.67,187.5,29.67,35.2,25.52,46.9,20.03,175.8,19.83,58.6,17.88
465,1240.0,1325.33,187.5,28.89,35.2,23.65,46.9,20.69,58.6,18.02,175.8,17.77
466,1242.67,1328.0,187.5,28.13,46.9,22.66,35.2,22.05,58.6,19.08,175.8,15.65
467,1245.33,1330.67,187.5,27.37,46.9,25.36,35.2,20.87,58.6,20.81,175.8,13.74
468,1248.0,1333.33,46.9,28.38,187.5,26.6,58.6,23.0,35.2,20.08,175.8,12.37
469,1250.67,1336.0,46.9,31.37,187.5,25.86,58.6,25.46,35.2,19.63,175.8,11.83
470,1253.33,1338.67,46.9,34.14,58.6,27.95,187.5,25.1,35.2,19.49,175.8,12.31
471,1256.0,1341.33,46.9,36.54,58.6,30.38,187.5,24.35,35.2,19.63,175.8,13.63
472,1258.67,1344.0,46.9,38.55,58.6,32.62,187.5,23.71,35.2,19.84,175.8,15.35
473,1261.33,1346.67,46.9,40.32,58.6,34.42,187.5,23.17,35.2,19.9,175.8,17.23
474,1264.0,1349.33,46.9,41.83,58.6,35.7,187.5,22.77,35.2,19.79,175.8,19.03
475,1266.67,1352.0,46.9,43.06,58.6,36.43,187.5,22.53,175.8,20.57,35.2,19.53
476,1269.33,1354.67,46.9,44.13,58.6,36.5,187.5,22.4,175.8,21.79,35.2,19.01
477,1272.0,1357.33,46.9,45.13,58.6,35.85,175.8,22.58,187.5,22.39,35.2,18.26
478,1274.67,1360.0,46.9,46.03,58.6,34.51,175.8,22.84,187.5,22.53,70.3,18.08
479,1277.33,1362.67,46.9,46.93,58.6,32.46,187.5,22.74,175.8,22.63,70.3,17.78
480,1280.0,1365.33,46.9,47.87,58.6,29.79,187.5,22.96,175.8,21.97,70.3,17.43
481,1282.67,1368.0,46.9,48.87,58.6,26.7,187.5,23.22,175.8,20.83,35.2,17.63
482,1285.33,1370.67,46.9,49.89,58.6,23.57,187.5,23.52,175.8,19.24,35.2,19.13
483,1288.0,1373.33,46.9,50.9,187.5,23.81,35.2,21.32,58.6,20.93,175.8,17.32
484,1290.67,1376.0,46.9,51.94,187.5,24.02,35.2,23.9,58.6,19.38,70.3,16.36
485,1293.33,1378.67,46.9,53.0,35.2,26.65,187.5,24.1,58.6,19.41,70.3,16.18
486,1296.0,1381.33,46.9,54.04,35.2,29.35,187.5,24.05,58.6,21.02,70.3,16.02
487,1298.67,1384.0,46.9,55.08,35.2,31.8,187.5,23.84,58.6,23.68,70.3,15.81
488,1301.33,1386.67,46.9,56.1,35.2,33.83,58.6,26.77,187.5,23.44,70.3,15.53
489,1304.0,1389.33,46.9,57.07,35.2,35.37,58.6,29.8,187.5,22.9,70.3,15.19
490,1306.67,1392.0,46.9,57.95,35.2,36.37,58.6,32.46,187.5,22.26,70.3,14.75
491,1309.33,1394.67,46.9,58.65,35.2,36.88,58.6,34.56,187.5,21.53,70.3,14.25
492,1312.0,1397.33,46.9,59.19,35.2,36.9,58.6,35.89,187.5,20.67,175.8,15.26
493,1314.67,1400.0,46.9,59.54,35.2,36.49,58.6,36.34,187.5,19.7,175.8,16.57
494,1317.33,1402.67,46.9,59.67,58.6,35.92,35.2,35.75,187.5,18.64,175.8,17.65
495,1320.0,1405.33,46.9,59.58,35.2,34.76,58.6,34.69,175.8,18.41,187.5,17.56
496,1322.67,1408.0,46.9,59.17,35.2,33.74,58.6,32.82,175.8,18.78,187.5,16.5
497,1325.33,1410.67,46.9,58.48,35.2,32.73,58.6,30.48,175.8,18.8,187.5,15.5
498,1328.0,1413.33,46.9,57.54,35.2,31.84,58.6,27.86,175.8,18.5,187.5,14.6
499,1330.67,1416.0,46.9,56.34,35.2,31.2,58.6,25.23,175.8,17.89,93.8,14.29
500,1333.33,1418.67,46.9,54.92,35.2,30.87,58.6,22.81,175.8,17.02,93.8,14.74
501,1336.0,1421.33,46.9,53.33,35.2,30.83,58.6,20.85,175.8,15.91,93.8,15.11
502,1338.67,1424.0,46.9,51.59,35.2,30.98,58.6,19.57,93.8,15.33,175.8,14.64
503,1341.33,1426.67,46.9,49.73,35.2,31.26,58.6,18.99,93.8,15.3,187.5,14.05
504,1344.0,1429.33,46.9,47.64,35.2,31.74,58.6,19.08,93.8,15.19,187.5,14.89
505,1346.67,1432.0,46.9,45.27,35.2,32.34,58.6,19.64,187.5,15.95,93.8,15.12
506,1349.33,1434.67,46.9,42.72,35.2,32.85,58.6,20.32,187.5,17.17,93.8,15.19
507,1352.0,1437.33,46.9,39.91,35.2,33.24,58.6,20.93,187.5,18.55,93.8,15.52
508,1354.67,1440.0,46.9,36.85,35.2,33.55,58.6,21.3,187.5,19.98,93.8,15.99
509,1357.33,1442.67,35.2,33.82,46.9,33.55,187.5,21.46,58.6,21.27,93.8,16.47
510,1360.0,1445.33,35.2,33.95,46.9,30.12,187.5,22.97,58.6,20.79,93.8,16.84
511,1362.67,1448.0,35.2,33.88,46.9,26.66,187.5,24.38,58.6,19.96,175.8,18.69
512,1365.33,1450.67,35.2,33.7,187.5,25.71,46.9,23.21,175.8,20.8,58.6,18.95
513,1368.0,1453.33,35.2,33.44,187.5,26.91,175.8,22.74,46.9,20.01,58.6,17.85
514,1370.67,1456.0,35.2,33.02,187.5,27.93,175.8,24.4,46.9,17.46,93.8,17.42
515,1373.33,1458.67,35.2,32.38,187.5,28.78,175.8,25.68,93.8,17.67,58.6,16.02
516,1376.0,1461.33,35.2,31.56,187.5,29.37,175.8,26.59,93.8,17.87,46.9,15.67
517,1378.67,1464.0,35.2,30.61,187.5,29.65,175.8,27.12,93.8,17.97,46.9,16.62
518,1381.33,1466.67,187.5,29.63,35.2,29.52,175.8,27.21,46.9,18.41,93.8,17.92
519,1384.0,1469.33,187.5,29.25,35.2,28.21,175.8,26.93,46.9,20.66,93.8,17.69
520,1386.67,1472.0,187.5,28.57,35.2,26.63,175.8,26.22,46.9,23.1,93.8,17.43
521,1389.33,1474.67,187.5,27.64,46.9,25.5,175.8,25.05,35.2,24.89,58.6,17.31
522,1392.0,1477.33,46.9,27.69,187.5,26.45,175.8,23.47,35.2,23.04,58.6,17.53
523,1394.67,1480.0,46.9,29.62,187.5,25.11,175.8,21.5,35.2,21.08,58.6,17.61
524,1397.33,1482.67,46.9,31.32,187.5,23.59,175.8,19.23,35.2,19.02,58.6,17.51
525,1400.0,1485.33,46.9,32.74,187.5,22.0,58.6,17.33,35.2,17.07,93.8,17.05
526,1402.67,1488.0,46.9,33.86,187.5,20.47,58.6,17.21,93.8,16.82,35.2,15.49
527,1405.33,1490.67,46.9,34.83,187.5,18.97,58.6,17.19,93.8,16.37,35.2,14.42
528,1408.0,1493.33,46.9,35.7,187.5,17.55,58.6,17.36,93.8,15.77,35.2,14.02
529,1410.67,1496.0,46.9,36.47,58.6,17.8,187.5,16.14,93.8,15.18,35.2,14.44
530,1413.33,1498.67,46.9,37.15,58.6,18.44,35.2,15.65,187.5,14.71,93.8,14.69
531,1416.0,1501.33,46.9,37.76,58.6,19.23,35.2,17.38,93.8,14.35,187.5,13.28
532,1418.67,1504.0,46.9,38.34,58.6,20.04,35.2,19.32,93.8,14.13,187.5,11.87
533,1421.33,1506.67,46.9,38.87,35.2,21.2,58.6,20.83,93.8,14.01,105.5,10.86
534,1424.0,1509.33,46.9,39.25,35.2,22.87,58.6,21.62,93.8,14.05,105.5,10.55
535,1426.67,1512.0,46.9,39.33,35.2,24.34,58.6,22.48,93.8,14.23,105.5,9.87
536,1429.33,1514.67,46.9,38.9,35.2,25.6,58.6,23.54,93.8,14.34,175.8,10.34
537,1432.0,1517.33,46.9,37.93,35.2,26.53,58.6,24.77,93.8,14.32,175.8,11.09
538,1434.67,1520.0,46.9,36.35,35.2,27.12,58.6,26.11,93.8,14.14,82.0,12.98
539,1437.33,1522.67,46.9,33.97,58.6,27.62,35.2,27.55,82.0,15.55,93.8,13.82
540,1440.0,1525.33,46.9,30.79,58.6,29.21,35.2,27.84,82.0,18.07,93.8,13.46
541,1442.67,1528.0,58.6,30.71,35.2,27.97,46.9,26.93,82.0,20.42,70.3,14.36
542,1445.33,1530.67,58.6,32.04,35.2,27.92,46.9,22.51,82.0,22.46,70.3,18.4
543,1448.0,1533.33,58.6,33.17,35.2,27.71,82.0,24.09,70.3,22.4,46.9,17.63
544,1450.67,1536.0,58.6,34.08,35.2,27.46,70.3,26.14,82.0,25.32,23.4,14.74
