frame_idx,start_ms,end_ms,f1,p1,f2,p2,f3,p3,f4,p4,f5,p5
268,2858.67,2901.33,46.9,100.0,70.3,98.09,23.4,85.46,93.8,72.96,140.6,34.14
269,2869.33,2912.0,23.4,100.0,46.9,99.97,70.3,93.8,93.8,75.25,117.2,69.48
270,2880.0,2922.67,46.9,100.0,23.4,58.25,70.3,55.37,140.6,33.55,187.5,18.5
271,2890.67,2933.33,46.9,100.0,70.3,61.85,23.4,60.31,187.5,26.34,164.1,23.11
272,2901.33,2944.0,46.9,100.0,23.4,71.78,70.3,66.72,187.5,38.16,117.2,24.82
273,2912.0,2954.67,187.5,100.0,117.2,77.51,93.8,73.38,46.9,70.8,23.4,62.94
274,2922.67,2965.33,187.5,100.0,70.3,79.16,93.8,73.64,164.1,65.7,46.9,62.75
275,2933.33,2976.0,46.9,100.0,70.3,71.26,23.4,63.14,187.5,55.66,164.1,47.99
276,2944.0,2986.67,46.9,100.0,23.4,69.1,70.3,27.74,140.6,26.53,187.5,23.92
277,2954.67,2997.33,46.9,100.0,70.3,63.46,23.4,62.85,93.8,21.29,140.6,19.23
278,2965.33,3008.0,46.9,100.0,70.3,77.31,23.4,61.33,93.8,35.36,398.4,21.32
279,2976.0,3018.67,70.3,100.0,375.0,80.26,46.9,74.21,140.6,73.43,398.4,69.41
280,2986.67,3029.33,70.3,100.0,46.9,84.87,140.6,60.76,93.8,57.2,375.0,56.8
281,2997.33,3040.0,46.9,100.0,117.2,92.97,70.3,81.55,93.8,73.36,375.0,62.59
282,3008.0,3050.67,46.9,100.0,70.3,94.01,117.2,57.61,140.6,57.13,375.0,52.0
283,3018.67,3061.33,46.9,100.0,70.3,81.34,23.4,50.25,164.1,27.54,187.5,27.36
284,3029.33,3072.0,70.3,100.0,46.9,95.33,93.8,59.02,23.4,44.89,117.2,33.32
285,3040.0,3082.67,93.8,100.0,70.3,87.18,46.9,71.8,281.2,60.31,23.4,53.93
286,3050.67,3093.33,281.2,100.0,398.4,85.68,375.0,85.56,257.8,78.91,164.1,68.61
287,3061.33,3104.0,46.9,100.0,23.4,89.01,70.3,61.63,140.6,51.0,351.6,49.99
288,3072.0,3114.67,46.9,100.0,70.3,69.54,23.4,60.64,93.8,29.02,117.2,20.19
289,3082.67,3125.33,46.9,100.0,70.3,74.93,93.8,59.17,23.4,58.25,140.6,25.22
290,3093.33,3136.0,117.2,100.0,140.6,78.43,93.8,72.91,46.9,68.7,164.1,59.03
291,3104.0,3146.67,117.2,100.0,164.1,97.32,140.6,90.34,93.8,85.48,70.3,81.43
292,3114.67,3157.33,46.9,100.0,70.3,97.98,375.0,62.98,93.8,60.36,117.2,55.41
293,3125.33,3168.0,46.9,100.0,70.3,88.15,93.8,88.05,117.2,88.03,23.4,81.27
294,3136.0,3178.67,23.4,100.0,140.6,95.59,164.1,91.4,187.5,81.66,281.2,78.46
295,3146.67,3189.33,46.9,100.0,23.4,83.13,70.3,71.63,281.2,56.81,187.5,49.42
296,3157.33,3200.0,46.9,100.0,23.4,84.51,93.8,59.3,70.3,57.91,281.2,44.75
297,3168.0,3210.67,46.9,100.0,23.4,75.4,93.8,55.46,281.2,43.48,70.3,41.96
298,3178.67,3221.33,70.3,100.0,46.9,87.94,281.2,36.69,304.7,33.3,187.5,29.51
299,3189.33,3232.0,46.9,100.0,70.3,77.31,23.4,54.33,187.5,27.96,164.1,19.62
300,3200.0,3242.67,46.9,100.0,70.3,69.01,23.4,50.38,187.5,23.88,210.9,15.99
301,3210.67,3253.33,46.9,100.0,70.3,85.34,23.4,47.5,93.8,29.39,187.5,27.09
302,3221.33,3264.0,46.9,100.0,93.8,87.56,117.2,44.5,164.1,44.48,23.4,42.44
303,3232.0,3274.67,117.2,100.0,46.9,89.93,70.3,81.08,93.8,77.99,140.6,53.91
304,3242.67,3285.33,46.9,100.0,117.2,71.24,70.3,70.37,304.7,61.67,140.6,55.32
305,3253.33,3296.0,46.9,100.0,70.3,95.26,117.2,74.68,140.6,65.64,304.7,49.79
306,3264.0,3306.67,46.9,100.0,93.8,97.98,70.3,94.69,117.2,85.23,304.7,60.81
307,3274.67,3317.33,46.9,100.0,93.8,79.37,70.3,60.56,23.4,57.2,117.2,42.48
308,3285.33,3328.0,46.9,100.0,70.3,81.68,93.8,72.34,23.4,59.39,117.2,48.96
309,3296.0,3338.67,46.9,100.0,23.4,82.12,117.2,61.67,93.8,57.95,281.2,34.58
310,3306.67,3349.33,23.4,100.0,93.8,76.88,187.5,70.64,164.1,59.42,70.3,55.09
311,3317.33,3360.0,46.9,100.0,23.4,95.21,140.6,57.26,164.1,54.3,187.5,54.2
312,3328.0,3370.67,46.9,100.0,23.4,70.3,70.3,48.91,140.6,43.58,117.2,29.41
313,3338.67,3381.33,46.9,100.0,23.4,60.39,70.3,49.09,117.2,42.71,93.8,26.51
314,3349.33,3392.0,46.9,100.0,70.3,60.22,23.4,44.9,117.2,32.36,93.8,32.1
315,3360.0,3402.67,46.9,100.0,70.3,56.48,187.5,38.32,164.1,32.38,23.4,32.15
316,3370.67,3413.33,46.9,100.0,70.3,65.17,23.4,52.52,93.8,33.59,117.2,30.46
317,3381.33,3424.0,46.9,100.0,23.4,53.95,93.8,29.46,117.2,28.34,70.3,25.6
318,3392.0,3434.67,46.9,100.0,70.3,54.34,23.4,52.92,281.2,22.48,117.2,21.88
319,3402.67,3445.33,46.9,100.0,70.3,74.45,23.4,52.83,164.1,26.03,281.2,25.26
320,3413.33,3456.0,46.9,100.0,70.3,72.83,23.4,64.14,93.8,39.57,304.7,36.35
321,3424.0,3466.67,46.9,100.0,281.2,92.03,257.8,76.19,23.4,67.64,304.7,57.37
322,3434.67,3477.33,46.9,100.0,140.6,85.75,70.3,76.38,164.1,75.77,187.5,74.36
323,3445.33,3488.0,46.9,100.0,140.6,68.31,70.3,59.91,23.4,59.16,117.2,44.92
324,3456.0,3498.67,46.9,100.0,23.4,52.74,70.3,39.09,140.6,38.02,117.2,31.0
325,3466.67,3509.33,46.9,100.0,70.3,71.54,23.4,55.14,93.8,27.94,164.1,22.16
326,3477.33,3520.0,46.9,100.0,23.4,75.95,70.3,58.02,93.8,47.03,164.1,29.22
327,3488.0,3530.67,23.4,100.0,46.9,92.5,117.2,50.85,140.6,37.06,187.5,29.78
328,3498.67,3541.33,46.9,100.0,23.4,63.47,70.3,51.98,140.6,23.97,93.8,22.66
329,3509.33,3552.0,46.9,100.0,70.3,59.02,23.4,56.09,93.8,24.58,164.1,20.47
330,3520.0,3562.67,46.9,100.0,23.4,71.98,70.3,21.08,93.8,20.98,187.5,18.18
331,3530.67,3573.33,46.9,100.0,23.4,69.43,70.3,35.07,117.2,25.34,187.5,22.09
332,3541.33,3584.0,46.9,100.0,70.3,62.12,23.4,57.44,93.8,27.07,117.2,23.11
333,3552.0,3594.67,46.9,100.0,23.4,56.45,70.3,48.9,187.5,21.37,93.8,12.43
334,3562.67,3605.33,46.9,100.0,23.4,83.8,70.3,72.46,187.5,41.51,93.8,35.54
335,3573.33,3616.0,23.4,100.0,46.9,79.09,70.3,63.75,93.8,58.66,304.7,51.14
336,3584.0,3626.67,46.9,100.0,23.4,85.56,70.3,35.36,304.7,28.08,281.2,27.47
337,3594.67,3637.33,46.9,100.0,23.4,81.57,70.3,30.82,304.7,20.56,281.2,18.11
338,3605.33,3648.0,46.9,100.0,23.4,61.28,70.3,48.8,281.2,18.6,257.8,14.81
339,3616.0,3658.67,46.9,100.0,70.3,57.82,23.4,44.67,281.2,13.86,187.5,12.28
340,3626.67,3669.33,46.9,100.0,70.3,74.63,23.4,46.16,93.8,36.83,117.2,26.42
341,3637.33,3680.0,46.9,100.0,23.4,68.71,93.8,58.01,117.2,52.89,140.6,37.84
342,3648.0,3690.67,46.9,100.0,23.4,65.34,70.3,54.77,140.6,30.81,164.1,25.61
343,3658.67,3701.33,46.9,100.0,23.4,66.14,70.3,51.23,93.8,13.54,281.2,12.83
344,3669.33,3712.0,46.9,100.0,23.4,74.4,70.3,39.66,187.5,17.32,164.1,16.82
345,3680.0,3722.67,70.3,100.0,23.4,70.84,93.8,58.89,164.1,37.41,46.9,34.31
346,3690.67,3733.33,70.3,100.0,46.9,75.07,93.8,63.86,23.4,50.62,164.1,24.83
347,3701.33,3744.0,46.9,100.0,70.3,82.01,23.4,47.24,93.8,41.35,187.5,17.44
348,3712.0,3754.67,46.9,100.0,23.4,55.25,70.3,38.62,93.8,28.18,117.2,23.05
349,3722.67,3765.33,70.3,100.0,23.4,61.07,46.9,59.96,93.8,36.54,140.6,28.55
350,3733.33,3776.0,46.9,100.0,70.3,95.34,23.4,82.92,93.8,31.81,304.7,31.08
351,3744.0,3786.67,46.9,100.0,23.4,94.5,70.3,39.05,93.8,20.55,234.4,17.83
352,3754.67,3797.33,23.4,100.0,46.9,90.58,93.8,31.73,70.3,24.23,164.1,19.74
353,3765.33,3808.0,46.9,100.0,23.4,92.88,93.8,46.14,117.2,26.42,164.1,19.92
354,3776.0,3818.67,46.9,100.0,70.3,78.55,93.8,61.24,23.4,56.53,117.2,33.28
355,3786.67,3829.33,46.9,100.0,70.3,84.97,117.2,48.87,93.8,44.25,23.4,37.33
356,3797.33,3840.0,70.3,100.0,46.9,94.31,140.6,46.27,164.1,44.03,93.8,41.59
357,3808.0,3850.67,46.9,100.0,70.3,96.78,164.1,58.15,281.2,38.13,140.6,37.9
358,3818.67,3861.33,70.3,100.0,46.9,89.34,164.1,45.78,93.8,44.96,187.5,39.55
359,3829.33,3872.0,70.3,100.0,46.9,87.68,140.6,39.57,93.8,36.49,210.9,32.92
360,3840.0,3882.67,46.9,100.0,23.4,66.14,93.8,62.74,117.2,47.76,234.4,28.09
361,3850.67,3893.33,46.9,100.0,70.3,67.76,23.4,57.09,93.8,30.67,140.6,21.66
362,3861.33,3904.0,46.9,100.0,70.3,67.71,23.4,42.78,93.8,20.07,117.2,16.47
363,3872.0,3914.67,46.9,100.0,70.3,57.67,23.4,45.23,117.2,15.04,93.8,12.44
364,3882.67,3925.33,46.9,100.0,70.3,74.15,23.4,59.34,93.8,34.69,164.1,22.9
365,3893.33,3936.0,46.9,100.0,93.8,68.16,23.4,65.12,164.1,42.14,187.5,29.52
366,3904.0,3946.67,46.9,100.0,70.3,88.56,23.4,32.7,93.8,30.46,328.1,19.53
367,3914.67,3957.33,46.9,100.0,70.3,79.56,23.4,41.96,93.8,19.02,140.6,17.5
368,3925.33,3968.0,46.9,100.0,23.4,66.85,70.3,55.63,93.8,33.49,140.6,31.34
369,3936.0,3978.67,23.4,100.0,46.9,96.34,117.2,58.94,140.6,45.71,93.8,41.12
370,3946.67,3989.33,46.9,100.0,23.4,86.9,93.8,42.54,140.6,31.47,70.3,24.99
371,3957.33,4000.0,46.9,100.0,70.3,72.95,23.4,59.86,93.8,34.05,140.6,15.51
372,3968.0,4010.67,46.9,100.0,23.4,62.15,70.3,52.83,93.8,40.05,140.6,22.32
373,3978.67,4021.33,46.9,100.0,23.4,64.78,70.3,32.79,140.6,30.91,93.8,25.9
374,3989.33,4032.0,46.9,100.0,70.3,65.07,23.4,49.01,140.6,28.7,164.1,20.09
375,4000.0,4042.67,46.9,100.0,70.3,84.7,23.4,59.1,93.8,51.23,117.2,32.38
376,4010.67,4053.33,23.4,100.0,46.9,75.2,70.3,68.88,93.8,44.8,398.4,30.87
377,4021.33,4064.0,46.9,100.0,70.3,70.65,23.4,64.31,257.8,26.77,93.8,24.91
378,4032.0,4074.67,46.9,100.0,70.3,68.13,23.4,60.49,93.8,24.82,281.2,24.14
379,4042.67,4085.33,46.9,100.0,23.4,94.1,187.5,42.25,70.3,38.39,281.2,37.88
380,4053.33,4096.0,23.4,100.0,46.9,79.45,281.2,32.39,187.5,31.58,70.3,30.71
381,4064.0,4106.67,46.9,100.0,70.3,71.69,23.4,61.85,93.8,33.5,140.6,12.51
382,4074.67,4117.33,46.9,100.0,70.3,69.6,23.4,49.9,93.8,28.76,140.6,15.05
383,4085.33,4128.0,46.9,100.0,23.4,50.16,70.3,41.61,117.2,28.99,140.6,13.64
384,4096.0,4138.67,46.9,100.0,70.3,53.27,23.4,51.18,117.2,41.3,140.6,32.6
385,4106.67,4149.33,46.9,100.0,23.4,53.53,117.2,43.67,93.8,39.87,70.3,37.83
386,4117.33,4160.0,46.9,100.0,70.3,55.51,23.4,46.53,93.8,24.86,117.2,21.5
387,4128.0,4170.67,46.9,100.0,70.3,62.71,23.4,43.93,117.2,23.09,93.8,16.47
388,4138.67,4181.33,46.9,100.0,70.3,69.94,23.4,55.38,93.8,29.37,140.6,29.12
389,4149.33,4192.0,46.9,100.0,23.4,61.45,93.8,41.88,140.6,34.87,117.2,27.34
390,4160.0,4202.67,70.3,100.0,46.9,84.77,93.8,67.94,140.6,46.72,164.1,37.74
391,4170.67,4213.33,46.9,100.0,70.3,80.07,140.6,68.37,117.2,67.68,93.8,62.43
392,4181.33,4224.0,23.4,100.0,46.9,86.94,140.6,47.16,164.1,36.98,117.2,27.35
393,4192.0,4234.67,46.9,100.0,23.4,80.25,70.3,58.64,187.5,32.69,93.8,32.04
394,4202.67,4245.33,46.9,100.0,23.4,83.68,70.3,68.91,187.5,42.14,164.1,31.01
395,4213.33,4256.0,23.4,100.0,70.3,77.77,187.5,44.32,93.8,35.17,46.9,27.02
396,4224.0,4266.67,23.4,100.0,46.9,95.38,93.8,73.37,70.3,62.42,117.2,52.5
397,4234.67,4277.33,23.4,100.0,46.9,86.22,117.2,42.56,93.8,38.78,70.3,32.63
398,4245.33,4288.0,46.9,100.0,23.4,76.0,70.3,50.32,117.2,22.07,304.7,16.46
399,4256.0,4298.67,46.9,100.0,23.4,64.23,70.3,49.87,140.6,19.64,117.2,17.4
400,4266.67,4309.33,46.9,100.0,23.4,52.2,70.3,37.8,93.8,15.74,117.2,15.37
401,4277.33,4320.0,46.9,100.0,70.3,66.75,23.4,48.23,93.8,34.4,281.2,22.21
402,4288.0,4330.67,46.9,100.0,23.4,77.15,93.8,65.6,70.3,45.6,117.2,40.14
403,4298.67,4341.33,23.4,100.0,46.9,71.92,117.2,71.9,93.8,60.3,187.5,45.82
